Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec   393 KBytes  3.19 Mbits/sec    0   45.2 KBytes       
[  4]   1.01-2.00   sec   255 KBytes  2.10 Mbits/sec    0   55.1 KBytes       
[  4]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    0   60.8 KBytes       
[  4]   3.00-4.01   sec   191 KBytes  1.56 Mbits/sec    0   69.3 KBytes       
[  4]   4.01-5.00   sec   255 KBytes  2.10 Mbits/sec    0   83.4 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0    105 KBytes       
[  4]   6.00-7.00   sec   509 KBytes  4.18 Mbits/sec    0    154 KBytes       
[  4]   7.00-8.01   sec   445 KBytes  3.63 Mbits/sec    0    209 KBytes       
[  4]   8.01-9.00   sec  1018 KBytes  8.36 Mbits/sec    0    311 KBytes       
[  4]   9.00-10.00  sec   827 KBytes  6.78 Mbits/sec    0    409 KBytes       
[  4]  10.00-11.00  sec   636 KBytes  5.22 Mbits/sec    4    472 KBytes       
[  4]  11.00-12.00  sec  0.00 Bytes  0.00 bits/sec   59    345 KBytes       
[  4]  12.00-13.00  sec   191 KBytes  1.56 Mbits/sec   23    345 KBytes       
[  4]  13.00-14.00  sec   636 KBytes  5.21 Mbits/sec    0    356 KBytes       
[  4]  14.00-15.00  sec   382 KBytes  3.13 Mbits/sec    0    396 KBytes       
[  4]  15.00-16.00  sec  63.6 KBytes   521 Kbits/sec    8    337 KBytes       
[  4]  16.00-17.00  sec   191 KBytes  1.56 Mbits/sec   12    284 KBytes       
[  4]  17.00-18.00  sec   636 KBytes  5.23 Mbits/sec    0    293 KBytes       
[  4]  18.00-19.00  sec   318 KBytes  2.61 Mbits/sec    0    310 KBytes       
[  4]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    0    324 KBytes       
[  4]  20.00-21.00  sec   318 KBytes  2.61 Mbits/sec    0    334 KBytes       
[  4]  21.00-22.00  sec   255 KBytes  2.08 Mbits/sec    0    341 KBytes       
[  4]  22.00-23.00  sec   318 KBytes  2.61 Mbits/sec    0    344 KBytes       
[  4]  23.00-24.00  sec   191 KBytes  1.57 Mbits/sec    6    329 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec   16    240 KBytes       
[  4]  25.00-26.00  sec  0.00 Bytes  0.00 bits/sec    2    240 KBytes       
[  4]  26.00-27.00  sec   764 KBytes  6.25 Mbits/sec    0    257 KBytes       
[  4]  27.00-28.00  sec   191 KBytes  1.56 Mbits/sec    0    274 KBytes       
[  4]  28.00-29.00  sec   255 KBytes  2.09 Mbits/sec    0    307 KBytes       
[  4]  29.00-30.04  sec   255 KBytes  2.01 Mbits/sec    0    325 KBytes       
[  4]  30.04-31.00  sec   191 KBytes  1.62 Mbits/sec    0    335 KBytes       
[  4]  31.00-32.00  sec   191 KBytes  1.56 Mbits/sec    0    339 KBytes       
[  4]  32.00-33.00  sec   318 KBytes  2.61 Mbits/sec    0    342 KBytes       
[  4]  33.00-34.00  sec   255 KBytes  2.09 Mbits/sec    0    346 KBytes       
[  4]  34.00-35.00  sec  63.6 KBytes   521 Kbits/sec    0    349 KBytes       
[  4]  35.00-36.00  sec   255 KBytes  2.09 Mbits/sec   13    318 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec    2    250 KBytes       
[  4]  37.00-38.00  sec   255 KBytes  2.09 Mbits/sec    0    250 KBytes       
[  4]  38.00-39.00  sec   382 KBytes  3.13 Mbits/sec    0    257 KBytes       
[  4]  39.00-40.00  sec   255 KBytes  2.09 Mbits/sec    0    287 KBytes       
[  4]  40.00-41.01  sec  0.00 Bytes  0.00 bits/sec    0    359 KBytes       
[  4]  41.01-42.00  sec  0.00 Bytes  0.00 bits/sec   34    250 KBytes       
[  4]  42.00-43.00  sec   382 KBytes  3.12 Mbits/sec    0    359 KBytes       
[  4]  43.00-44.00  sec  63.6 KBytes   523 Kbits/sec    0    359 KBytes       
[  4]  44.00-45.00  sec   318 KBytes  2.61 Mbits/sec    0    359 KBytes       
[  4]  45.00-46.00  sec   127 KBytes  1.04 Mbits/sec    0    359 KBytes       
[  4]  46.00-47.00  sec   255 KBytes  2.08 Mbits/sec    0    359 KBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec   22    291 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec   34    250 KBytes       
[  4]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec  105    250 KBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec    0    250 KBytes       
[  4]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec    0    250 KBytes       
[  4]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  53.00-54.00  sec   127 KBytes  1.04 Mbits/sec   90    175 KBytes       
[  4]  54.00-55.00  sec   127 KBytes  1.04 Mbits/sec    0    256 KBytes       
[  4]  55.00-56.00  sec  0.00 Bytes  0.00 bits/sec    0    256 KBytes       
[  4]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec    0    256 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec    4   5.66 KBytes       
[  4]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec    3   7.07 KBytes       
[  4]  60.00-61.00  sec  0.00 Bytes  0.00 bits/sec    3   7.07 KBytes       
[  4]  61.00-62.00  sec  0.00 Bytes  0.00 bits/sec    0   7.07 KBytes       
[  4]  62.00-63.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  63.00-64.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  64.00-65.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  67.00-68.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  68.00-69.00  sec  0.00 Bytes  0.00 bits/sec    0    221 KBytes       
[  4]  69.00-70.00  sec  0.00 Bytes  0.00 bits/sec    1    221 KBytes       
[  4]  70.00-71.00  sec  63.6 KBytes   521 Kbits/sec    1    221 KBytes       
[  4]  71.00-72.00  sec  0.00 Bytes  0.00 bits/sec    0    219 KBytes       
[  4]  72.00-73.00  sec  0.00 Bytes  0.00 bits/sec    1    221 KBytes       
[  4]  73.00-74.00  sec  63.6 KBytes   521 Kbits/sec    0    219 KBytes       
[  4]  74.00-75.00  sec  0.00 Bytes  0.00 bits/sec    0    219 KBytes       
[  4]  75.00-76.00  sec  0.00 Bytes  0.00 bits/sec    0    219 KBytes       
[  4]  76.00-77.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  77.00-78.00  sec  0.00 Bytes  0.00 bits/sec    0   5.66 KBytes       
[  4]  78.00-79.00  sec  0.00 Bytes  0.00 bits/sec    4   5.66 KBytes       
[  4]  79.00-80.00  sec  63.6 KBytes   522 Kbits/sec    8   12.7 KBytes       
[  4]  80.00-81.00  sec  0.00 Bytes  0.00 bits/sec    8   12.7 KBytes       
[  4]  81.00-82.00  sec  0.00 Bytes  0.00 bits/sec    8   12.7 KBytes       
[  4]  82.00-83.03  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  83.03-84.00  sec   255 KBytes  2.14 Mbits/sec    0    180 KBytes       
[  4]  84.00-85.00  sec  0.00 Bytes  0.00 bits/sec    0    180 KBytes       
[  4]  85.00-86.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  86.00-87.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  87.00-88.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  88.00-89.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  89.00-90.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  90.00-91.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  91.00-92.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  4]  92.00-93.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  4]  93.00-94.00  sec  0.00 Bytes  0.00 bits/sec    2   2.83 KBytes       
[  4]  94.00-95.00  sec  0.00 Bytes  0.00 bits/sec    4   5.66 KBytes       
[  4]  95.00-96.00  sec  0.00 Bytes  0.00 bits/sec   10   14.1 KBytes       
[  4]  96.00-97.00  sec  63.6 KBytes   521 Kbits/sec   28   39.6 KBytes       
[  4]  97.00-98.00  sec   191 KBytes  1.56 Mbits/sec   55   77.8 KBytes       
[  4]  98.00-99.00  sec   255 KBytes  2.08 Mbits/sec   27   84.8 KBytes       
[  4]  99.00-100.00 sec  63.6 KBytes   521 Kbits/sec    0    156 KBytes       
[  4] 100.00-101.00 sec  0.00 Bytes  0.00 bits/sec   41    109 KBytes       
[  4] 101.00-102.00 sec   191 KBytes  1.56 Mbits/sec    4    110 KBytes       
[  4] 102.00-103.00 sec   191 KBytes  1.56 Mbits/sec    0    132 KBytes       
[  4] 103.00-104.00 sec   255 KBytes  2.09 Mbits/sec    0    150 KBytes       
[  4] 104.00-105.00 sec   127 KBytes  1.04 Mbits/sec    0    153 KBytes       
[  4] 105.00-106.00 sec   191 KBytes  1.56 Mbits/sec    0    154 KBytes       
[  4] 106.00-107.00 sec   255 KBytes  2.09 Mbits/sec    0    156 KBytes       
[  4] 107.00-108.00 sec   191 KBytes  1.57 Mbits/sec    0    160 KBytes       
[  4] 108.00-109.00 sec   127 KBytes  1.04 Mbits/sec    0    165 KBytes       
[  4] 109.00-110.00 sec   191 KBytes  1.57 Mbits/sec    0    178 KBytes       
[  4] 110.00-111.00 sec   127 KBytes  1.04 Mbits/sec    0    204 KBytes       
[  4] 111.00-112.00 sec   191 KBytes  1.56 Mbits/sec    0    247 KBytes       
[  4] 112.00-113.00 sec  0.00 Bytes  0.00 bits/sec    0    249 KBytes       
[  4] 113.00-114.00 sec   255 KBytes  2.08 Mbits/sec    0    337 KBytes       
[  4] 114.00-115.00 sec  0.00 Bytes  0.00 bits/sec    0    354 KBytes       
[  4] 115.00-116.00 sec   127 KBytes  1.04 Mbits/sec   17    313 KBytes       
[  4] 116.00-117.00 sec  0.00 Bytes  0.00 bits/sec   64    300 KBytes       
[  4] 117.00-118.00 sec  0.00 Bytes  0.00 bits/sec    0    300 KBytes       
