timestamp,switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority,flow_id
2,4,3,800,3,4,1,26097,1489261138,1,5,0,1
3,4,3,800,3,4,2,26098,1489261212,1,5,0,1
4,4,3,800,3,4,2,75318,4299938316,3,5,0,1
2,4,3,800,3,4,1,75317,4299938242,3,5,0,1
3,4,3,800,3,4,2,75318,4299938316,3,5,0,1
4,4,3,800,3,4,2,75318,4299938316,5,5,0,1
2,4,3,800,3,4,1,75317,4299938242,5,5,0,1
3,4,3,800,3,4,2,75318,4299938316,5,5,0,1
4,4,3,800,3,4,2,75318,4299938316,7,5,0,1
2,4,3,800,3,4,1,75317,4299938242,7,5,0,1
3,4,3,800,3,4,2,75318,4299938316,7,5,0,1
